transaction_id,user_id,sender_upi,receiver_upi,amount,timestamp,device_id,location,is_new_device,transaction_velocity,avg_transaction_amount,amount_deviation,hour_of_day,is_night,failed_attempts_last_24h,account_age_days,merchant_risk_score,graph_risk_score,behavior_score,label,transaction_type,fraud_pattern,scenario_profile
TXN_20260111_0004674,user_00416,user_00416@okbank,merchant_01713@upi,1522.65,2026-01-11T07:40:00,DEV_TRAVEL_004674,Mumbai,1,2,2317.47,-0.7363,7,0,1,3360,0.0578,0.1924,0.4764,0,recharge,normal,normal_edge_normal_new_device_low_value
TXN_20260111_0003987,user_00991,user_00991@okbank,merchant_00787@upi,1905.72,2026-01-11T08:09:00,DEV_00991_A,Hyderabad,0,1,2944.64,-1.0211,8,0,2,2975,0.2021,0.1587,0.0574,0,transfer,normal,standard
TXN_20260111_0004796,user_01145,user_01145@okbank,merchant_00171@upi,1286.13,2026-01-11T08:47:00,DEV_01145_A,Hyderabad,0,3,938.92,0.8115,8,0,1,725,0.2195,0.6194,0.0264,0,bill_payment,normal,standard
TXN_20260111_0003867,user_01274,user_01274@okbank,merchant_00098@upi,1256.09,2026-01-11T09:00:00,DEV_01274_A,Bengaluru,0,5,1126.56,0.3064,9,0,0,212,0.3041,0.1966,0.0859,0,purchase,normal,standard
TXN_20260111_0005318,user_00290,user_00290@okbank,merchant_01474@upi,1005.65,2026-01-11T09:11:00,DEV_00290_A,Kolkata,0,2,1060.49,-0.1162,9,0,0,2734,0.1763,0.2629,0.0,0,recharge,normal,standard
TXN_20260111_0000482,user_00338,user_00338@okbank,merchant_01126@upi,1294.33,2026-01-11T10:02:00,DEV_00338_A,Kolkata,0,1,1477.16,-0.2823,10,0,2,2350,0.053,0.1995,0.071,0,transfer,normal,standard
TXN_20260111_0004818,user_00841,user_00841@okbank,merchant_00406@upi,1935.16,2026-01-11T10:17:00,DEV_00841_A,Hyderabad,0,1,1370.65,0.7682,10,0,1,1593,0.218,0.2337,0.1004,0,purchase,normal,standard
TXN_20260111_0004805,user_00029,user_00029@okbank,merchant_01091@upi,2499.75,2026-01-11T10:40:00,DEV_00029_A,Chennai,0,1,1520.72,1.5279,10,0,0,131,0.4886,0.3029,0.1475,0,purchase,normal,standard
TXN_20260111_0004388,user_00555,user_00555@okbank,merchant_00402@upi,791.58,2026-01-11T10:44:00,DEV_00555_A,Delhi,0,4,1432.42,-1.4322,10,0,2,2550,0.0836,0.1938,0.1918,0,transfer,normal,standard
TXN_20260111_0001330,user_01005,user_01005@okbank,merchant_01049@upi,3181.04,2026-01-11T10:55:00,DEV_DEV_001330,Delhi,1,13,646.62,15.4388,10,0,6,2542,0.5642,0.6818,1.0,1,transfer,large_amount_deviation,fraud_moderate
TXN_20260111_0000607,user_01149,user_01149@okbank,merchant_00967@upi,1059.96,2026-01-11T11:12:00,DEV_01149_A,Bengaluru,0,4,841.03,0.884,11,0,1,3617,0.1845,0.3643,0.0402,0,purchase,normal,standard
TXN_20260111_0000839,user_01076,user_01076@okbank,merchant_00994@upi,877.7,2026-01-11T11:13:00,DEV_01076_A,Mumbai,0,3,831.0,0.2277,11,0,0,2258,0.2356,0.2941,0.0406,0,transfer,normal,standard
TXN_20260111_0001042,user_01242,user_01242@okbank,merchant_00237@upi,713.57,2026-01-11T11:24:00,DEV_01242_B,Delhi,1,1,553.01,0.5804,11,0,0,324,0.2216,0.3052,0.1956,0,purchase,normal,standard
TXN_20260111_0003551,user_01132,user_01132@okbank,merchant_00953@upi,719.57,2026-01-11T11:40:00,DEV_01132_A,Chennai,0,2,1285.32,-0.7649,11,0,0,2363,0.2362,0.1011,0.0557,0,bill_payment,normal,standard
TXN_20260111_0004683,user_00945,user_00945@okbank,merchant_00186@upi,2348.35,2026-01-11T12:07:00,DEV_00945_A,Delhi,0,3,1934.91,0.594,12,0,0,3161,0.1811,0.1971,0.0141,0,transfer,normal,standard
TXN_20260111_0000998,user_01390,user_01390@okbank,merchant_01702@upi,1035.27,2026-01-11T12:11:00,DEV_01390_A,Bengaluru,0,1,956.07,0.1769,12,0,2,1469,0.2133,0.3737,0.0667,0,transfer,normal,standard
TXN_20260111_0005346,user_00792,user_00792@okbank,merchant_00376@upi,1018.04,2026-01-11T12:41:00,DEV_00792_A,Hyderabad,0,1,883.12,0.4145,12,0,0,1899,0.1207,0.3641,0.0293,0,transfer,normal,standard
TXN_20260111_0003449,user_00427,user_00427@okbank,merchant_01140@upi,389.03,2026-01-11T12:48:00,DEV_00427_A,Kolkata,0,1,1335.88,-1.8295,12,0,3,1709,0.0189,0.3459,0.1489,0,purchase,normal,standard
TXN_20260111_0005151,user_01004,user_01004@okbank,merchant_00290@upi,1658.73,2026-01-11T12:52:00,DEV_01004_A,Ahmedabad,0,1,1391.19,0.7896,12,0,2,425,0.1566,0.1396,0.0254,0,bill_payment,normal,standard
TXN_20260111_0000955,user_00713,user_00713@okbank,merchant_00739@upi,2402.57,2026-01-11T12:55:00,DEV_00713_A,Pune,0,2,2513.65,-0.1077,12,0,1,3326,0.1195,0.3792,0.0,0,purchase,normal,standard
TXN_20260111_0001773,user_00924,user_00924@okbank,merchant_01261@upi,3434.56,2026-01-11T13:10:00,DEV_00924_A,Ahmedabad,0,3,3279.5,0.1947,13,0,0,1604,0.1239,0.4492,0.0,0,purchase,normal,standard
TXN_20260111_0003797,user_00961,user_00961@okbank,merchant_00158@upi,1458.42,2026-01-11T13:19:00,DEV_00961_A,Ahmedabad,0,3,828.88,1.6149,13,0,0,1951,0.2994,0.2163,0.1895,0,purchase,normal,standard
TXN_20260111_0000885,user_00844,user_00844@okbank,merchant_00990@upi,4169.13,2026-01-11T13:45:00,DEV_00844_A,Delhi,0,2,3442.84,0.4725,13,0,0,1792,0.0856,0.2973,0.0791,0,bill_payment,normal,standard
TXN_20260111_0005370,user_00535,user_00535@okbank,merchant_01334@upi,842.51,2026-01-11T13:47:00,DEV_00535_A,Chennai,0,4,1488.1,-0.7746,13,0,0,1997,0.2548,0.351,0.0,0,transfer,normal,standard
TXN_20260111_0005166,user_01145,user_01145@okbank,merchant_01667@upi,3743.85,2026-01-11T14:15:00,DEV_FAIL_005166,Delhi,1,28,933.35,6.5683,14,0,6,725,0.6347,0.502,0.9451,1,transfer,high_failed_attempts,fraud_severe
TXN_20260111_0005550,user_00123,user_00123@okbank,merchant_00412@upi,1651.97,2026-01-11T14:30:00,DEV_00123_A,Mumbai,0,3,1802.63,-0.151,14,0,1,2381,0.2243,0.104,0.0,0,bill_payment,normal,standard
TXN_20260111_0002504,user_00469,user_00469@okbank,merchant_00728@upi,999.31,2026-01-11T15:07:00,DEV_00469_A,Chennai,0,2,785.88,0.6818,15,0,0,588,0.2417,0.1575,0.1359,0,purchase,normal,standard
TXN_20260111_0004828,user_00722,user_00722@okbank,merchant_00230@upi,3334.74,2026-01-11T15:09:00,DEV_00722_A,Bengaluru,0,8,1328.41,4.495,15,0,0,1843,0.2387,0.0895,0.5283,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260111_0000684,user_00929,user_00929@okbank,merchant_00168@upi,2086.45,2026-01-11T15:12:00,DEV_00929_A,Ahmedabad,0,3,1438.4,1.0677,15,0,0,2456,0.1385,0.0376,0.1066,0,purchase,normal,standard
TXN_20260111_0005753,user_00846,user_00846@okbank,merchant_01380@upi,1232.64,2026-01-11T15:59:00,DEV_00846_A,Mumbai,0,2,1138.14,0.3032,15,0,1,539,0.2578,0.5825,0.0679,0,transfer,normal,standard
TXN_20260111_0004728,user_00878,user_00878@okbank,merchant_01237@upi,2077.72,2026-01-11T16:16:00,DEV_00878_A,Mumbai,0,1,2145.74,-0.0678,16,0,0,3521,0.3333,0.1387,0.001,0,purchase,normal,standard
TXN_20260111_0002308,user_00213,user_00213@okbank,merchant_00128@upi,351.68,2026-01-11T16:35:00,DEV_00213_A,Hyderabad,0,3,411.03,-0.5519,16,0,2,2454,0.6274,0.4273,0.0,0,bill_payment,normal,standard
TXN_20260111_0002947,user_00167,user_00167@okbank,merchant_00029@upi,2307.77,2026-01-11T16:44:00,DEV_00167_A,Kolkata,0,5,772.31,4.7373,16,0,0,3419,0.5117,0.3647,0.4492,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260111_0000269,user_00277,user_00277@okbank,merchant_01599@upi,5041.5,2026-01-11T17:15:00,DEV_00277_A,Ahmedabad,0,57,1206.93,12.6432,17,0,10,2226,0.8723,0.8528,0.8351,1,transfer,high_velocity_no_new_device,fraud_severe
TXN_20260111_0003486,user_00403,user_00403@okbank,merchant_01290@upi,3260.12,2026-01-11T17:30:00,DEV_00403_A,Pune,0,2,3025.35,0.1906,17,0,0,3194,0.507,0.2322,0.0306,0,purchase,normal,standard
TXN_20260111_0002573,user_00794,user_00794@okbank,merchant_00544@upi,541.62,2026-01-11T17:44:00,DEV_00794_A,Pune,0,1,960.19,-1.2361,17,0,2,358,0.0244,0.5951,0.1056,0,purchase,normal,standard
TXN_20260111_0000102,user_01019,user_01019@okbank,merchant_00153@upi,705.2,2026-01-11T17:51:00,DEV_01019_A,Chennai,0,2,790.43,-0.324,17,0,3,491,0.0836,0.0724,0.1452,0,bill_payment,normal,standard
TXN_20260111_0002008,user_01064,user_01064@okbank,merchant_00707@upi,1131.71,2026-01-11T18:19:00,DEV_01064_A,Mumbai,0,2,1615.29,-0.7165,18,0,2,1131,0.2419,0.1817,0.088,0,purchase,normal,standard
TXN_20260111_0002325,user_01001,user_01001@okbank,merchant_00801@upi,1515.32,2026-01-11T18:38:00,DEV_01001_A,Mumbai,0,3,1065.28,1.6936,18,0,1,722,0.0622,0.3343,0.177,0,purchase,normal,standard
TXN_20260111_0003239,user_00650,user_00650@okbank,merchant_01092@upi,410.42,2026-01-11T19:01:00,DEV_00650_A,Pune,0,2,366.86,0.3315,19,0,0,641,0.0731,0.2205,0.0,0,transfer,normal,standard
TXN_20260111_0002698,user_00714,user_00714@okbank,merchant_01170@upi,2906.92,2026-01-11T19:06:00,DEV_00714_A,Mumbai,0,11,1788.7,1.8448,19,0,0,3247,0.4793,0.5701,0.1218,0,transfer,normal,standard
TXN_20260111_0000907,user_01396,user_01396@okbank,merchant_00580@upi,1348.56,2026-01-11T20:11:00,DEV_01396_A,Chennai,0,5,1448.72,-0.2246,20,0,2,1413,0.2903,0.5186,0.1364,0,transfer,normal,standard
TXN_20260111_0005402,user_00874,user_00874@okbank,merchant_01679@upi,1624.76,2026-01-11T20:47:00,DEV_00874_B,Ahmedabad,1,1,1655.52,-0.0571,20,0,1,420,0.4467,0.4058,0.0952,0,purchase,normal,standard
TXN_20260111_0002978,user_01269,user_01269@okbank,merchant_01249@upi,1813.86,2026-01-11T20:48:00,DEV_01269_A,Ahmedabad,0,7,1794.05,0.0287,20,0,2,2400,0.2319,0.3516,0.139,0,transfer,normal,standard
TXN_20260111_0001564,user_01287,user_01287@okbank,merchant_01283@upi,2644.8,2026-01-11T20:49:00,DEV_01287_A,Bengaluru,0,3,2442.9,0.2711,20,0,0,1133,0.1082,0.3094,0.0,0,purchase,normal,standard
TXN_20260111_0005949,user_00321,user_00321@okbank,merchant_01483@upi,917.34,2026-01-11T21:15:00,DEV_00321_A,Mumbai,0,2,829.44,0.3457,21,0,3,1305,0.3018,0.4429,0.0987,0,bill_payment,normal,standard
TXN_20260111_0003053,user_00265,user_00265@okbank,merchant_00576@upi,1668.6,2026-01-11T21:26:00,DEV_00265_A,Delhi,0,2,1543.86,0.3071,21,0,0,1609,0.0693,0.2039,0.0189,0,transfer,normal,standard
TXN_20260111_0001233,user_00953,user_00953@okbank,merchant_00701@upi,1417.92,2026-01-11T21:29:00,DEV_00953_A,Bengaluru,0,5,1428.77,-0.0192,21,0,0,3243,0.134,0.1432,0.0009,0,bill_payment,normal,standard
TXN_20260111_0004029,user_01171,user_01171@okbank,merchant_00800@upi,1228.68,2026-01-11T21:30:00,DEV_01171_B,Kolkata,1,1,1099.28,0.3274,21,0,2,903,0.1035,0.1463,0.2281,0,purchase,normal,standard
TXN_20260111_0004125,user_00886,user_00886@okbank,refund.support.helpdesk.125@upi,8107.67,2026-01-11T23:39:00,DEV_NIGHT_004125,Kolkata,1,26,2199.32,9.8237,23,0,5,2997,0.9107,0.3507,0.9174,1,transfer,unusual_time_medium_deviation,fraud_severe
TXN_20260112_0003751,user_00851,user_00851@okbank,merchant_00737@upi,13392.65,2026-01-12T00:18:00,DEV_DEV_003751,Bengaluru,1,9,2336.93,9.0097,0,1,4,1101,0.8197,0.625,0.8889,1,transfer,large_amount_deviation,fraud_severe
TXN_20260112_0005992,user_00905,user_00905@okbank,merchant_00059@upi,7342.65,2026-01-12T01:36:00,DEV_00905_A,Kolkata,0,44,2367.1,4.6961,1,1,6,2812,0.7549,0.6055,0.8041,1,transfer,high_velocity_no_new_device,fraud_severe
TXN_20260112_0001463,user_00690,user_00690@okbank,urgent.kyc.verify.213@upi,9741.7,2026-01-12T02:01:00,DEV_00690_A,Chennai,0,10,2262.85,13.1187,2,1,1,1190,0.6386,0.5458,0.5795,1,transfer,high_amount_new_device,fraud_moderate
TXN_20260112_0000087,user_00780,user_00780@okbank,merchant_00540@upi,2285.02,2026-01-12T04:14:00,DEV_00780_A,Pune,0,24,1132.99,2.7352,4,1,23,1776,0.6869,0.7606,0.6507,1,transfer,high_failed_attempts,fraud_severe
TXN_20260112_0001228,user_00105,user_00105@okbank,merchant_01701@upi,1388.37,2026-01-12T07:20:00,DEV_00105_A,Mumbai,0,2,2057.45,-0.633,7,0,1,848,0.3378,0.4837,0.1412,0,purchase,normal,standard
TXN_20260112_0003516,user_00795,user_00795@okbank,merchant_01319@upi,1361.22,2026-01-12T07:36:00,DEV_00795_A,Kolkata,0,1,2056.15,-0.6989,7,0,0,1736,0.2478,0.0921,0.0,0,purchase,normal,standard
TXN_20260112_0000738,user_01275,user_01275@okbank,merchant_01786@upi,1488.52,2026-01-12T07:41:00,DEV_01275_A,Delhi,0,1,1351.35,0.3246,7,0,2,2505,0.248,0.3976,0.088,0,transfer,normal,standard
TXN_20260112_0003132,user_01234,user_01234@okbank,merchant_01349@upi,1428.38,2026-01-12T07:59:00,DEV_01234_A,Hyderabad,0,1,1307.87,0.3519,7,0,2,2929,0.2165,0.2655,0.1023,0,bill_payment,normal,standard
TXN_20260112_0003415,user_00342,user_00342@okbank,merchant_00366@upi,1531.95,2026-01-12T09:01:00,DEV_00342_A,Ahmedabad,0,1,1671.92,-0.3247,9,0,0,903,0.3045,0.2302,0.0251,0,purchase,normal,standard
TXN_20260112_0000642,user_00489,user_00489@okbank,merchant_00498@upi,308.23,2026-01-12T09:08:00,DEV_00489_A,Pune,0,5,940.91,-2.0096,9,0,0,2317,0.0428,0.1283,0.1386,0,purchase,normal,standard
TXN_20260112_0002723,user_00455,user_00455@okbank,merchant_00176@upi,570.38,2026-01-12T09:42:00,DEV_00455_A,Bengaluru,0,4,542.55,0.0902,9,0,0,930,0.2364,0.3424,0.1249,0,bill_payment,normal,normal_edge_normal_night_low_amount
TXN_20260112_0001095,user_01012,user_01012@okbank,merchant_00364@upi,639.95,2026-01-12T11:04:00,DEV_01012_A,Bengaluru,0,2,805.38,-0.7582,11,0,0,363,0.293,0.0841,0.0586,0,bill_payment,normal,standard
TXN_20260112_0003401,user_00097,user_00097@okbank,merchant_00277@upi,1249.22,2026-01-12T11:14:00,DEV_00097_A,Kolkata,0,4,1021.51,0.4694,11,0,0,362,0.2216,0.2886,0.0461,0,purchase,normal,standard
TXN_20260112_0002502,user_00343,user_00343@okbank,merchant_01439@upi,2625.44,2026-01-12T11:15:00,DEV_00343_A,Delhi,0,1,3081.07,-0.6083,11,0,0,740,0.1121,0.1758,0.057,0,transfer,normal,standard
TXN_20260112_0005955,user_01395,user_01395@okbank,merchant_00985@upi,1020.2,2026-01-12T11:44:00,DEV_01395_A,Pune,0,4,1231.45,-0.5952,11,0,0,1573,0.2692,0.1096,0.0666,0,purchase,normal,standard
TXN_20260112_0003408,user_00283,user_00283@okbank,merchant_00186@upi,2954.75,2026-01-12T11:47:00,DEV_00283_A,Ahmedabad,0,4,1878.39,1.3936,11,0,0,2029,0.1597,0.3234,0.1613,0,purchase,normal,standard
TXN_20260112_0000146,user_01183,user_01183@okbank,urgent.kyc.verify.146@upi,10391.71,2026-01-12T11:57:00,DEV_ATTACK_000146,Mumbai,1,23,1417.26,13.8889,11,0,7,2802,0.8117,0.8155,1.0,1,transfer,high_amount_new_device,fraud_severe
TXN_20260112_0004321,user_00949,user_00949@okbank,merchant_01209@upi,8031.46,2026-01-12T12:02:00,DEV_00949_A,Ahmedabad,0,1,4848.14,1.4777,12,0,1,2696,0.0174,0.1997,0.0596,0,purchase,normal,standard
TXN_20260112_0004318,user_00799,user_00799@okbank,merchant_00033@upi,300.52,2026-01-12T12:30:00,DEV_00799_A,Bengaluru,0,5,430.71,-0.689,12,0,1,3281,0.0243,0.2183,0.0175,0,recharge,normal,standard
TXN_20260112_0003398,user_00005,user_00005@okbank,merchant_01663@upi,867.52,2026-01-12T12:40:00,DEV_00005_A,Pune,0,4,893.35,-0.1267,12,0,2,1902,0.0508,0.0511,0.0,0,transfer,normal,standard
TXN_20260112_0005745,user_01215,user_01215@okbank,merchant_01037@upi,1340.39,2026-01-12T12:44:00,DEV_01215_A,Bengaluru,0,1,1795.89,-0.5426,12,0,1,212,0.1068,0.319,0.0,0,transfer,normal,standard
TXN_20260112_0001258,user_01291,user_01291@okbank,merchant_00441@upi,465.38,2026-01-12T12:59:00,DEV_01291_A,Mumbai,0,4,431.58,0.2189,12,0,0,944,0.0573,0.0688,0.0874,0,purchase,normal,standard
TXN_20260112_0003023,user_00152,user_00152@okbank,merchant_01576@upi,2663.92,2026-01-12T13:22:00,DEV_00152_A,Hyderabad,0,2,2472.31,0.3033,13,0,0,245,0.1645,0.2478,0.0,0,bill_payment,normal,standard
TXN_20260112_0001679,user_00576,user_00576@okbank,merchant_00111@upi,774.67,2026-01-12T13:24:00,DEV_00576_A,Bengaluru,0,5,1154.79,-1.3027,13,0,0,839,0.0725,0.3977,0.0635,0,transfer,normal,standard
TXN_20260112_0004895,user_01198,user_01198@okbank,merchant_01102@upi,609.78,2026-01-12T13:25:00,DEV_01198_A,Pune,0,3,893.26,-0.666,13,0,0,2777,0.1803,0.1637,0.176,0,transfer,normal,standard
TXN_20260112_0005813,user_01084,user_01084@okbank,merchant_01247@upi,733.72,2026-01-12T13:44:00,DEV_01084_A,Kolkata,0,4,1160.54,-0.9908,13,0,0,3625,0.0753,0.1638,0.0897,0,transfer,normal,standard
TXN_20260112_0001200,user_01156,user_01156@okbank,merchant_00158@upi,1536.61,2026-01-12T14:29:00,DEV_01156_A,Chennai,0,1,1427.46,0.267,14,0,0,2300,0.3254,0.1456,0.0333,0,transfer,normal,standard
TXN_20260112_0004978,user_01226,user_01226@okbank,merchant_01007@upi,739.55,2026-01-12T14:32:00,DEV_01226_A,Bengaluru,0,3,696.41,0.1361,14,0,0,723,0.2447,0.2172,0.0353,0,purchase,normal,standard
TXN_20260112_0002346,user_00196,user_00196@okbank,merchant_01252@upi,1406.63,2026-01-12T14:39:00,DEV_00196_A,Kolkata,0,1,1002.01,0.9738,14,0,0,3522,0.4282,0.4102,0.0003,0,purchase,normal,standard
TXN_20260112_0001843,user_00101,user_00101@okbank,merchant_00684@upi,865.33,2026-01-12T14:55:00,DEV_00101_A,Pune,0,1,637.18,0.8089,14,0,2,1993,0.483,0.2853,0.0501,0,transfer,normal,standard
TXN_20260112_0000495,user_00828,user_00828@okbank,refund.support.helpdesk.245@upi,7298.76,2026-01-12T15:19:00,DEV_00828_A,Chennai,0,19,1280.22,9.5986,15,0,2,1111,0.5314,0.4428,0.6836,1,transfer,unusual_time_medium_deviation,fraud_severe
TXN_20260112_0005505,user_01016,user_01016@okbank,merchant_00372@upi,608.56,2026-01-12T15:38:00,DEV_01016_A,Bengaluru,0,1,690.7,-0.5527,15,0,0,1483,0.315,0.2475,0.1364,0,purchase,normal,standard
TXN_20260112_0005919,user_00576,user_00576@okbank,merchant_00936@upi,2522.33,2026-01-12T15:42:00,DEV_00576_A,Bengaluru,0,4,1057.46,5.0204,15,0,0,839,0.3384,0.1084,0.4402,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260112_0003002,user_00062,user_00062@okbank,merchant_01199@upi,2174.2,2026-01-12T16:03:00,DEV_00062_A,Ahmedabad,0,1,2733.66,-0.7788,16,0,1,3242,0.3533,0.5063,0.0,0,transfer,normal,standard
TXN_20260112_0002032,user_01000,user_01000@okbank,merchant_00057@upi,949.89,2026-01-12T16:04:00,DEV_01000_A,Ahmedabad,0,3,871.04,0.2491,16,0,0,1545,0.1753,0.1955,0.0688,0,purchase,normal,standard
TXN_20260112_0005781,user_00991,user_00991@okbank,merchant_00971@upi,13455.28,2026-01-12T16:04:00,DEV_FAIL_005781,Mumbai,1,34,2809.37,10.4635,16,0,19,2975,0.7668,0.8742,0.9644,1,transfer,high_failed_attempts,fraud_severe
TXN_20260112_0003054,user_00486,user_00486@okbank,merchant_00683@upi,645.81,2026-01-12T16:33:00,DEV_00486_A,Ahmedabad,0,3,951.49,-0.7856,16,0,0,1409,0.479,0.1195,0.0,0,bill_payment,normal,standard
TXN_20260112_0004856,user_00818,user_00818@okbank,merchant_01783@upi,6943.12,2026-01-12T17:04:00,DEV_00818_A,Delhi,0,3,2685.75,3.6609,17,0,1,2115,0.1389,0.2733,0.3335,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260112_0001123,user_01123,user_01123@okbank,merchant_01760@upi,2294.68,2026-01-12T17:16:00,DEV_01123_A,Kolkata,0,2,2762.73,-0.4692,17,0,1,3476,0.4633,0.3561,0.0788,0,purchase,normal,standard
TXN_20260112_0002196,user_01075,user_01075@okbank,merchant_01566@upi,2136.99,2026-01-12T17:25:00,DEV_01075_A,Mumbai,0,2,2086.99,0.0621,17,0,1,1920,0.1644,0.1441,0.004,0,purchase,normal,standard
TXN_20260112_0000314,user_00224,user_00224@okbank,merchant_01717@upi,1159.38,2026-01-12T17:55:00,DEV_00224_A,Chennai,0,2,1482.81,-0.9397,17,0,0,1463,0.4169,0.1652,0.1148,0,bill_payment,normal,standard
TXN_20260112_0002138,user_01155,user_01155@okbank,merchant_00916@upi,317.27,2026-01-12T19:14:00,DEV_01155_A,Delhi,0,1,526.33,-0.9389,19,0,0,1764,0.0,0.4772,0.1217,0,bill_payment,normal,standard
TXN_20260112_0003943,user_00105,user_00105@okbank,merchant_00567@upi,1408.81,2026-01-12T19:27:00,DEV_00105_A,Mumbai,0,2,2144.7,-0.6962,19,0,0,848,0.0645,0.3785,0.0903,0,transfer,normal,standard
TXN_20260112_0003677,user_01006,user_01006@okbank,merchant_00713@upi,1011.61,2026-01-12T19:55:00,DEV_01006_A,Pune,0,3,1431.85,-1.2569,19,0,0,3240,0.1081,0.276,0.202,0,bill_payment,normal,standard
TXN_20260112_0004722,user_00426,user_00426@okbank,merchant_00894@upi,786.65,2026-01-12T20:03:00,DEV_00426_A,Chennai,0,6,743.75,0.1825,20,0,1,519,0.4268,0.1,0.063,0,transfer,normal,standard
TXN_20260112_0004078,user_01314,user_01314@okbank,urgent.kyc.verify.78@upi,14862.99,2026-01-12T20:29:00,DEV_ATTACK_004078,Mumbai,1,25,2166.24,11.9661,20,0,6,1648,0.8906,0.7475,1.0,1,transfer,high_amount_new_device,fraud_severe
TXN_20260112_0003300,user_00105,user_00105@okbank,merchant_01442@upi,1049.58,2026-01-12T20:30:00,DEV_00105_A,Mumbai,0,2,2305.4,-1.1881,20,0,0,848,0.1261,0.3296,0.0686,0,bill_payment,normal,standard
TXN_20260112_0002331,user_00696,user_00696@okbank,merchant_01610@upi,960.85,2026-01-12T20:36:00,DEV_00696_A,Kolkata,0,2,999.46,-0.1506,20,0,0,811,0.1933,0.1588,0.0061,0,recharge,normal,standard
TXN_20260112_0003160,user_00604,user_00604@okbank,merchant_01246@upi,2667.02,2026-01-12T20:41:00,DEV_00604_A,Pune,0,1,1761.73,0.9065,20,0,4,2314,0.2846,0.3658,0.1875,0,bill_payment,normal,standard
TXN_20260112_0004706,user_00126,user_00126@okbank,merchant_01488@upi,1489.18,2026-01-12T21:05:00,DEV_00126_A,Bengaluru,0,1,1952.22,-0.582,21,0,0,2590,0.0195,0.128,0.0303,0,purchase,normal,standard
TXN_20260112_0003280,user_00643,user_00643@okbank,merchant_01549@upi,2732.77,2026-01-12T21:23:00,DEV_00643_A,Delhi,0,4,2461.23,0.4534,21,0,0,1967,0.1004,0.1926,0.1112,0,transfer,normal,standard
TXN_20260112_0004096,user_01045,user_01045@okbank,merchant_01641@upi,5670.27,2026-01-12T21:48:00,DEV_01045_A,Hyderabad,0,1,4970.19,0.5266,21,0,2,2843,0.363,0.0899,0.0271,0,recharge,normal,standard
TXN_20260112_0000450,user_00811,user_00811@okbank,merchant_00074@upi,6540.24,2026-01-12T22:57:00,DEV_00811_A,Hyderabad,0,10,1224.23,14.8641,22,0,4,2987,0.572,0.3828,0.575,1,transfer,large_amount_deviation,fraud_severe
TXN_20260113_0005547,user_00089,user_00089@okbank,refund.support.helpdesk.47@upi,6154.08,2026-01-13T00:09:00,DEV_NIGHT_005547,Mumbai,1,27,1965.15,4.2292,0,1,6,1875,0.6514,0.492,1.0,1,transfer,unusual_time_medium_deviation,fraud_severe
TXN_20260113_0002796,user_01350,user_01350@okbank,refund.support.helpdesk.46@upi,10198.33,2026-01-13T01:10:00,DEV_NIGHT_002796,Hyderabad,1,15,2021.75,8.5169,1,1,1,1101,0.4768,0.6237,0.9218,1,transfer,unusual_time_medium_deviation,fraud_severe
TXN_20260113_0000691,user_01205,user_01205@okbank,urgent.kyc.verify.191@upi,18292.05,2026-01-13T02:53:00,DEV_ATTACK_000691,Chennai,1,11,3079.48,12.0722,2,1,5,3202,0.8605,0.7014,0.86,1,transfer,high_amount_new_device,fraud_severe
TXN_20260113_0005461,user_00725,user_00725@okbank,refund.support.helpdesk.211@upi,2203.83,2026-01-13T04:03:00,DEV_NIGHT_005461,Hyderabad,1,12,671.1,5.5514,4,1,2,928,0.6111,0.8653,0.8466,1,transfer,unusual_time_medium_deviation,fraud_severe
TXN_20260113_0002988,user_00357,user_00357@okbank,mule.collector.28@upi,28257.6,2026-01-13T05:02:00,DEV_00357_A,Hyderabad,0,10,4293.42,10.6711,5,1,0,1174,0.6318,1.0,0.7242,1,transfer,suspicious_graph_connections,fraud_severe
TXN_20260113_0001545,user_00445,user_00445@okbank,merchant_00076@upi,1128.74,2026-01-13T05:58:00,DEV_TRAVEL_001545,Mumbai,1,2,2295.1,-1.7025,5,1,1,630,0.2958,0.1114,0.4853,0,bill_payment,normal,normal_edge_normal_new_device_low_value
TXN_20260113_0004929,user_00496,user_00496@okbank,merchant_00309@upi,1870.44,2026-01-13T07:04:00,DEV_00496_A,Mumbai,0,1,2724.44,-0.7365,7,0,0,2558,0.1247,0.2526,0.0,0,transfer,normal,standard
